Source (A),,,,,Source (B),,,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
12870177,,,,,Absolutely.I put Neo-cons and Liberals in the same category as far as whites go .Neither one is better than the other .,,,23,80.93,1.56,99,93.61,23,17.39,82.61,52.17,8.7,4.35,4.35,0,0,0,0,4.35,8.7,17.39,4.35,4.35,13.04,4.35,13.04,30.43,26.09,0,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,0,21.74,4.35,0,0,0,4.35,13.04,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,4.35,0,0,8.7,0,17.39,8.7,8.7,0,0,0,0,0,0,0,4.35,0,0,4.35,0,0,17.39,13.04,0,0,0,0,0,4.35,0,0,0,0
13646605,,,,,"But you are most welcome anyway Ugric _ Warspirit .Suomalainen totta kai !Damn, Finland is closing in on Sweden in this poll !",,,21,68.29,68.29,68.01,25.77,21,23.81,61.9,42.86,9.52,4.76,0,0,4.76,0,0,4.76,0,14.29,9.52,4.76,4.76,0,9.52,4.76,4.76,0,0,4.76,9.52,4.76,4.76,0,4.76,0,9.52,0,0,0,0,9.52,0,0,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,9.52,0,19.05,4.76,14.29,0,0,0,0,0,0,0,9.52,4.76,0,0,0,4.76,23.81,4.76,4.76,0,0,0,9.52,0,0,0,0,4.76
13126067,,,,,Always nice to see a negro on the receiving end of a beat down from a white for a change .I'm sure the negro had it coming .,,,27,99,50,92.47,99,27,3.7,92.59,55.56,7.41,3.7,3.7,0,0,0,0,3.7,22.22,22.22,7.41,0,0,0,14.81,7.41,0,0,0,0,7.41,7.41,0,0,0,0,3.7,0,0,0,0,11.11,0,3.7,0,0,7.41,0,7.41,7.41,0,0,0,0,0,0,0,7.41,0,3.7,7.41,0,0,3.7,7.41,3.7,25.93,11.11,7.41,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,7.41,0,0,0,0,0,0,0,3.7,0,0
14109713,,,,,"hello, lisa ; i 's be de man yo ' am lookin ' fo ' . i 's got fo ' teef in mah haid an ' i 's be black lack a bowlin ' ball wif a nice shiny color. i 's got no job but mebbe yo ' kin git one fo ' yo ` f ? i 's be up in hollum ... wif lub an ' kisses. lub rastus hahaha ... sorry , lisa , could n't resist !",,,65,82.82,26.92,4.43,81.28,9.29,0,63.08,29.23,7.69,7.69,7.69,0,0,0,0,0,6.15,4.62,7.69,0,1.54,1.54,12.31,4.62,0,0,1.54,0,6.15,4.62,1.54,0,0,1.54,4.62,1.54,0,0,1.54,4.62,0,0,3.08,0,0,1.54,4.62,4.62,0,0,0,0,0,0,0,12.31,4.62,0,3.08,3.08,1.54,3.08,7.69,0,4.62,0,4.62,0,1.54,1.54,0,0,0,0,9.23,0,9.23,0,0,0,47.69,13.85,4.62,0,1.54,1.54,1.54,0,0,23.08,0,1.54
13458990,,,,,http://www.newnation.tv/forums/showthread.php ? t = 207286YouTube - Authorities release video of detention officer assaulting EDIT : I actually thought the attacker was a male negroid until I just read a report on it on New Nation News .Turns out it 's a female negroid assaulting the White woman .The kind of savagery against females that has become expected from negroids in todays society ...,,,64,96.62,56.21,55.79,1,32,32.81,76.56,37.5,7.81,3.12,3.12,0,0,0,0,4.69,9.38,12.5,4.69,3.12,1.56,0,9.38,4.69,0,0,0,0,6.25,0,6.25,0,6.25,0,7.81,0,0,4.69,1.56,9.38,3.12,0,1.56,1.56,0,3.12,3.12,3.12,0,0,0,0,0,0,0,7.81,0,1.56,7.81,0,0,1.56,6.25,1.56,14.06,1.56,7.81,4.69,4.69,3.12,0,0,0,0,1.56,0,1.56,0,0,0,25,12.5,0,1.56,0,1.56,0,1.56,0,1.56,0,6.25
30636407,,,,,Mossberg 590a1 with bayonet 3 .M & p Vtac 45 5 .1.Custom carbine AR ( one of mine will do ) 2 .Ak47 with folding stock 4 .Remington 700 sps tactical,,,30,93.26,36.95,1,25.77,30,20,26.67,20,3.33,3.33,3.33,0,0,0,0,0,0,10,6.67,0,0,0,6.67,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,23.33,13.33,0,0,0,0,0,0,0,0,6.67,3.33
13510135,,,,,"Anthony DeShawn Washington , 18 , of Avondale , and Jonathan Anthony Gutierrez , 18 , of Tolleson , were booked on felony counts of burglary , theft of a means of transportation and criminal trespassing , Avondale police said .Marte Williams , 41 , was taken into custody Sunday after authorities said he was caught trespassing at Paulus Hook Towers , the apartment complex where the bodies of 27-year-old Jacqueline Reyes and her 9-month-old son Ivan Reyes Jr. were found Tuesday morning .http://www.wpix.com/news/wpix-jersey ... , 5347881.story = = = = = Police arrested two men on suspicion of stealing more than $ 50,000 worth of property from an Avondale home Tuesday afternoon , thanks in part to attentive neighbors .http://www.azcentral.com/news/articl...bbery1219.htmlhttp://www.azcentral.com/news/articl...glary1219.html = = = = = = = = = = = = About 10 p.m. Dec. 9 , police were called to Ed 's Fish and Chips , 306 N. Central Ave. , for a reported armed robbery , police said .Two employees and one customer told police two men , brandishing a long-barrel rifle , stole the cash drawer with an undisclosed amount of money and fled on foot .",,,184,98.23,72.49,14.58,17.83,26.29,23.37,57.61,24.46,1.09,1.09,0,0,0,1.09,0,0,4.35,12.5,2.72,1.09,3.26,0,9.24,2.17,1.63,0.54,8.15,1.63,1.63,0.54,1.09,0.54,0,0,6.52,0.54,0.54,0.54,2.17,3.26,2.72,0,0,0,0,0.54,1.63,0,1.63,0,1.09,1.09,0,0,0,7.61,0.54,0.54,4.89,1.63,0.54,8.15,1.09,0,12.5,1.63,5.43,5.43,4.89,0.54,1.63,2.17,0,0,1.63,0,1.63,0,0,0,45.11,15.76,10.87,0,0,0,0,3.26,0,0.54,0,14.67
14039881,,,,,"I just got a car , but there is no way I will feel safe enough to drive from the North all the way down , ( I 'm not used to it 's gears yet and wo n't actually be able to drive it on the road till next week ) and the petrol will surely cost even more than public transport ?",,,59,74.19,8.77,99,85.2,59,3.39,88.14,54.24,8.47,5.08,5.08,0,0,0,0,3.39,8.47,13.56,6.78,8.47,6.78,3.39,11.86,6.78,3.39,0,0,3.39,3.39,3.39,0,0,0,0,1.69,0,0,0,0,13.56,1.69,1.69,0,0,3.39,6.78,1.69,0,0,1.69,0,0,0,0,0,6.78,0,1.69,1.69,1.69,1.69,3.39,5.08,3.39,23.73,6.78,10.17,6.78,0,0,0,1.69,0,0,0,0,0,0,0,0,13.56,0,3.39,0,0,1.69,0,0,0,5.08,3.39,0
31787632,,,,,"Free at last , free at last , good God almighty I 'm free at last !Have n't been this happy in 10 months. : jump",,,23,93.26,33.19,99,99,11.5,4.35,82.61,34.78,8.7,4.35,4.35,0,0,0,0,4.35,0,17.39,8.7,0,0,0,13.04,17.39,0,0,4.35,0,21.74,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,4.35,4.35,0,4.35,8.7,0,39.13,4.35,17.39,17.39,0,0,0,13.04,4.35,0,0,0,0,0,0,0,30.43,4.35,8.7,4.35,0,0,4.35,0,0,8.7,0,0
14675536,,,,,No but I was typing fast and must 've pushed shift too early ( since you need to push shift to use the ? symbol )lol.,,,24,62.04,33.83,48.89,92.4,12,0,83.33,50,8.33,8.33,4.17,0,4.17,0,0,0,4.17,12.5,8.33,4.17,8.33,4.17,29.17,4.17,0,0,0,0,4.17,4.17,0,0,0,0,4.17,0,0,0,0,20.83,0,8.33,8.33,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,8.33,0,20.83,12.5,0,12.5,4.17,0,0,0,0,0,4.17,0,4.17,0,0,0,20.83,4.17,0,0,0,4.17,0,0,0,4.17,8.33,0
30760000,,,,,"the school board is completely blinded to the events that go on with their schools ... i contacted them about the boy with the knife n they were never even informed of the situation nor were the authorities called , eventhough that is what the school policy requires in such situations ...",,,49,77.87,72.97,13.15,25.77,24.5,20.41,85.71,61.22,14.29,8.16,2.04,0,0,0,6.12,6.12,14.29,14.29,8.16,10.2,2.04,4.08,16.33,0,0,2.04,0,0,0,0,0,0,0,0,14.29,0,0,0,2.04,8.16,2.04,0,0,0,4.08,2.04,2.04,2.04,0,0,2.04,0,2.04,0,0,4.08,0,2.04,4.08,0,0,10.2,6.12,0,8.16,2.04,4.08,2.04,10.2,0,0,0,0,0,0,0,0,0,0,0,14.29,12.24,2.04,0,0,0,0,0,0,0,0,0
13866393,,,,,So now Stormfront Ireland is solely responsible for all racist attacks in Ireland. lol Ted is right this is the work of the Kikes those * * * * ers are never happy .,,,29,50.74,36.51,11.5,85.87,14.5,17.24,72.41,48.28,6.9,0,0,0,0,0,0,6.9,6.9,10.34,13.79,10.34,3.45,3.45,13.79,3.45,0,0,0,3.45,10.34,6.9,3.45,0,3.45,0,0,0,0,0,0,6.9,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,6.9,0,3.45,3.45,0,0,0,20.69,0,13.79,0,6.9,6.9,6.9,0,0,0,0,0,3.45,0,3.45,0,0,0,20.69,6.9,0,0,0,0,0,0,0,0,0,13.79
14673273,,,,,"Unfortunately for the poor Japanese , their island is getting very crowded now .Traditionally, there have always been a lot of them despite the fact that NE Asians are the extreme version of our breeding strategy .",,,35,81.17,80.42,5.55,1,35,28.57,85.71,54.29,11.43,8.57,0,2.86,0,0,5.71,2.86,11.43,11.43,11.43,8.57,0,0,14.29,5.71,0,0,0,2.86,5.71,0,5.71,0,0,0,11.43,0,0,0,0,14.29,0,0,0,2.86,5.71,5.71,0,0,0,0,0,0,0,0,0,14.29,5.71,2.86,2.86,2.86,0,2.86,11.43,0,5.71,0,0,5.71,0,0,0,2.86,0,0,0,0,0,0,0,0,11.43,5.71,5.71,0,0,0,0,0,0,0,0,0
30594322,,,,,I have one word for you ....... MOVE . We chose this area because we wanted our children to go to all white schools .,,,22,44.96,99,11,25.77,7.33,13.64,90.91,50,27.27,22.73,4.55,13.64,4.55,0,0,4.55,0,13.64,4.55,0,4.55,0,18.18,4.55,0,0,4.55,4.55,0,0,0,0,0,0,22.73,0,0,0,0,13.64,0,4.55,4.55,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,18.18,13.64,0,4.55,0,0,4.55,13.64,0,13.64,9.09,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,40.91,40.91,0,0,0,0,0,0,0,0,0,0
14023224,,,,,"But Wayne I want a brown baby like all the other girls on the estate !So the government will keep me in track suits , vodka , and ' my first loot kits ' for my brood .( Includes : one pair of baggy pants , one pistol , a set of golden grills , a looting guide titled ' But I dendu nuffin ' , and one race card )",,,58,91.5,15.04,26.55,25.77,29,5.17,63.79,41.38,10.34,8.62,8.62,0,0,0,0,1.72,10.34,10.34,1.72,1.72,8.62,0,5.17,1.72,1.72,0,6.9,1.72,0,0,0,0,0,0,3.45,1.72,0,1.72,0,8.62,0,0,1.72,0,1.72,5.17,1.72,1.72,0,0,1.72,0,0,0,1.72,3.45,0,1.72,1.72,0,0,0,5.17,1.72,5.17,0,3.45,1.72,1.72,1.72,0,0,0,0,0,0,0,0,0,0,25.86,1.72,10.34,1.72,0,0,1.72,0,0,6.9,3.45,0
13479064,,,,,"Watch the Pass it On Honesty commercial where a kid returns a purse | Values.com White kid `` suspiciously '' returns black lady 's purse , white cops reward him with donuts",,,29,97.62,91.6,26.55,99,29,17.24,82.76,27.59,6.9,3.45,0,0,0,3.45,0,3.45,10.34,6.9,0,3.45,0,0,3.45,6.9,0,3.45,0,0,13.79,10.34,3.45,3.45,0,0,13.79,0,0,3.45,3.45,3.45,3.45,0,0,0,0,0,13.79,13.79,0,0,0,0,0,0,0,13.79,0,3.45,10.34,3.45,0,0,6.9,0,17.24,3.45,6.9,6.9,3.45,0,0,0,0,0,0,0,0,0,0,0,27.59,3.45,3.45,0,0,0,0,0,0,10.34,0,10.34
14675431,,,,,"The other day I Jewgled 72 shot Chicago and NO mainstream media listing came up--just smaller outlets and blogs .Gee , why do n't those `` sons of Obama '' matter ?",,,29,50.74,24.51,47.93,25.77,29,20.69,58.62,41.38,10.34,3.45,3.45,0,0,0,0,6.9,3.45,6.9,3.45,6.9,6.9,3.45,6.9,3.45,3.45,3.45,3.45,0,0,0,0,0,0,0,3.45,3.45,0,0,3.45,6.9,0,3.45,0,0,0,3.45,0,0,0,0,0,0,0,0,0,6.9,0,0,6.9,0,0,3.45,3.45,0,13.79,3.45,6.9,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,34.48,3.45,3.45,0,0,3.45,0,6.9,0,10.34,0,6.9
33045544,,,,,"Jews are not only insane , they are of literal demonic DNA .The link in my sig lne `` Christian Identity and Identifying the jew '' explains this",,,25,63.83,34.44,87.83,25.77,25,24,80,48,12,8,4,0,0,0,4,4,8,8,8,4,4,4,12,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,24,4,4,0,0,0,0,0,0,8,0,8
30899932,,,,,"It 's deadly serious business ...I simply would not care to see some white guy 's head on a stick , like I have seen mexicans that cross the cartel .",,,29,77.56,15.04,3.81,25.77,29,10.34,75.86,44.83,13.79,6.9,6.9,0,0,0,0,6.9,6.9,10.34,6.9,3.45,0,3.45,17.24,6.9,3.45,0,0,3.45,6.9,3.45,3.45,0,0,0,3.45,0,3.45,0,3.45,10.34,0,0,3.45,3.45,0,3.45,10.34,10.34,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,3.45,10.34,0,3.45,0,3.45,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,24.14,13.79,3.45,0,0,0,0,0,0,6.9,0,0
12845600,,,,,Comments say she is from SA .Die Antwoord - `` Cookie Thumper '' ( Official Video ) - YouTubeI just came across this piece of garbage .Warning : Graphic .,,,22,87.93,91.35,1,1,22,36.36,77.27,31.82,9.09,4.55,0,0,0,4.55,0,4.55,0,13.64,4.55,4.55,0,0,18.18,0,0,0,0,4.55,4.55,0,4.55,0,0,0,13.64,0,0,4.55,0,0,0,0,0,0,0,0,13.64,9.09,4.55,0,4.55,0,0,0,4.55,9.09,0,0,4.55,0,4.55,4.55,13.64,0,9.09,4.55,4.55,0,0,9.09,0,0,0,4.55,0,0,0,0,0,0,54.55,13.64,0,4.55,0,0,0,9.09,0,9.09,9.09,9.09
12845602,,,,,"Although they do appear trashy and promote race mixing , the two head figures in the band are white , are married and do have a white child .Sixteen Jones , Die Antwoord 's daughter - YouTube",,,33,66.08,88.71,2.4,25.77,33,24.24,81.82,39.39,3.03,3.03,0,0,0,0,3.03,0,9.09,3.03,15.15,0,9.09,0,21.21,6.06,0,0,6.06,0,0,0,0,0,0,0,15.15,6.06,0,3.03,0,9.09,3.03,0,0,3.03,0,3.03,9.09,9.09,0,0,3.03,3.03,0,0,0,9.09,3.03,3.03,3.03,3.03,0,0,21.21,0,3.03,0,3.03,0,3.03,6.06,0,0,0,3.03,0,0,0,0,0,0,18.18,3.03,9.09,0,0,0,0,3.03,0,3.03,0,0
14103157,,,,,All lovely white ladies are welcome to chat with me .I am a 33 year old single white male in northern Virginia .,,,22,93.26,81.84,85.21,99,22,13.64,95.45,36.36,9.09,9.09,9.09,0,0,0,0,0,4.55,13.64,9.09,0,0,0,9.09,13.64,0,0,9.09,9.09,9.09,9.09,0,0,0,0,18.18,0,0,4.55,4.55,4.55,0,0,0,0,4.55,0,9.09,9.09,0,0,4.55,0,0,4.55,0,9.09,9.09,0,0,0,0,0,9.09,0,18.18,0,9.09,9.09,0,4.55,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
12846482,,,,,Yes and in the meantime you forget that you belong to a Nation .I take the assumption that your Nation is so crap is not worth remembering .,,,27,36.1,77.05,92.47,1,27,11.11,100,59.26,22.22,14.81,3.7,0,11.11,0,0,7.41,11.11,7.41,7.41,3.7,7.41,3.7,18.52,0,0,0,0,0,3.7,0,3.7,0,3.7,0,11.11,0,0,0,0,11.11,7.41,0,0,3.7,0,3.7,0,0,0,0,3.7,3.7,0,0,0,7.41,3.7,0,0,3.7,0,3.7,14.81,0,14.81,0,11.11,3.7,0,0,0,3.7,0,0,7.41,3.7,0,3.7,0,0,7.41,7.41,0,0,0,0,0,0,0,0,0,0
12846481,,,,,You have got it all wrong .White nationalism is not about a bunch of nationalists who happen to be white .It 's about the preservation and protection of the white race regardless of culture .,,,34,85.92,72.17,1,1.76,34,17.65,85.29,52.94,11.76,2.94,0,0,2.94,0,0,8.82,8.82,17.65,8.82,5.88,2.94,2.94,14.71,11.76,0,2.94,0,5.88,2.94,0,2.94,0,0,0,8.82,0,0,0,0,8.82,0,0,2.94,0,2.94,2.94,8.82,8.82,0,0,0,0,0,0,0,8.82,0,0,0,2.94,5.88,2.94,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,8.82,0,0,0,0,0,0,0,2.94,0,0
12845607,,,,,"Probably the most disgusting thing I 've seen in the last year .This is just so wrong .She looks like she has some African blood in her , or maybe it 's just the makeup .Like the `` white '' -African ( what the hell is her name ) ..Lady Gaga .",,,46,47.75,74.3,1,1,46,8.7,86.96,58.7,19.57,10.87,2.17,0,0,8.7,0,8.7,10.87,8.7,6.52,10.87,4.35,0,10.87,6.52,6.52,2.17,0,4.35,6.52,0,6.52,0,2.17,0,13.04,0,0,10.87,0,10.87,0,0,0,10.87,0,2.17,6.52,6.52,0,0,2.17,2.17,0,0,0,2.17,0,0,0,0,2.17,2.17,8.7,0,8.7,0,4.35,4.35,0,0,0,0,2.17,0,2.17,2.17,0,0,0,0,34.78,13.04,2.17,0,0,0,0,2.17,0,8.7,4.35,4.35
14414465,,,,,"http://www.abc25.com/Global/story.asp ? S = 5352185 Non whites commit far more crimes against whites each year but its never considered a hate crime and alot of them never spend any time in jail !To spend years and years in Prison for pray painting something on someones house is just not right !When will people * * * * * * * wake up ?I saw on news here in Kentucky a few days ago where someone had spray painted `` KKK '' on the side of a black School security officer 's house , they hadnt found who did it but they said it was a possible hate crime .",,,103,67.58,50,84.87,12.81,51.5,10.68,79.61,43.69,10.68,3.88,0.97,0,0,0,2.91,6.8,4.85,11.65,5.83,5.83,4.85,3.88,14.56,2.91,0.97,2.91,0.97,4.85,2.91,0.97,1.94,0,1.94,0,8.74,0,0,0,0,14.56,1.94,0,0,5.83,2.91,3.88,2.91,1.94,0.97,0,0.97,0.97,0,0,0,3.88,0,0,2.91,0,0.97,7.77,5.83,1.94,20.39,0,11.65,8.74,0.97,0,1.94,1.94,0.97,0,0.97,0,0.97,0,0,0,24.27,3.88,0.97,0,0,1.94,1.94,0,0,2.91,0,12.62
14016510,,,,,"Too bad you 're not in BC where I am .Maaaaany pinders and Asians here ......I would meet ya. ^ _ ^ Lots of "" `` work '' `` here lol .",,,24,3.8,66.17,23.51,25.77,12,8.33,83.33,62.5,16.67,16.67,8.33,0,8.33,0,0,0,0,8.33,8.33,16.67,8.33,4.17,12.5,0,0,4.17,0,4.17,8.33,4.17,4.17,0,0,0,12.5,0,0,0,0,16.67,0,4.17,4.17,4.17,0,4.17,0,0,0,0,0,0,0,0,0,12.5,4.17,4.17,0,0,4.17,0,12.5,0,8.33,0,8.33,0,4.17,0,0,0,0,0,12.5,0,12.5,0,0,0,83.33,37.5,0,0,0,0,0,0,4.17,12.5,0,29.17
13504718,,,,,"Peter was drafted to the army , as he said .It looks like a good kind of army , with occasional internet access .",,,20,98.58,97.69,1,96.76,20,20,85,45,10,5,0,0,0,5,0,5,10,20,5,0,5,0,15,5,10,0,0,0,5,5,0,0,0,0,20,0,0,0,5,10,0,0,0,10,0,0,10,5,5,0,0,0,0,0,0,20,0,0,10,10,0,10,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0
30598511,,,,,Is that a problem ?Just 5 bucks a month from every active member is all it takes .Do what you can to help keep Stormfront alive and growing .,,,28,48.63,92.33,1,25.77,28,10.71,92.86,50,14.29,3.57,0,0,3.57,0,0,10.71,7.14,7.14,14.29,3.57,3.57,0,21.43,7.14,0,3.57,3.57,7.14,7.14,3.57,3.57,0,0,0,10.71,0,0,0,0,10.71,0,0,3.57,0,7.14,0,0,0,0,0,3.57,0,3.57,0,0,14.29,7.14,0,3.57,3.57,3.57,0,21.43,0,7.14,3.57,0,3.57,0,0,0,3.57,0,3.57,0,0,0,0,0,0,10.71,7.14,0,0,0,3.57,0,0,0,0,0,0
13595419,,,,,"Welcome to Stormfront , Eldritch !Here is a link to Philippe Rushton 's review of Vanhanen and Lynn 's IQ and the Wealth of Nations : http://www.ssc.uwo.ca/psychology/fac ... /L & Vreview.pdf",,,35,97.14,61.26,5.55,98.56,17.5,25.71,51.43,28.57,0,0,0,0,0,0,0,0,5.71,11.43,2.86,2.86,5.71,0,2.86,0,0,0,0,0,5.71,5.71,0,0,0,0,2.86,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,2.86,0,2.86,0,0,0,2.86,0,8.57,2.86,5.71,0,5.71,0,0,2.86,0,0,2.86,0,2.86,0,0,0,48.57,20,2.86,2.86,0,0,2.86,0,0,5.71,0,14.29
13585848,,,,,That is one Ugly Picture !!Why on earth are the swedish parents letting their Kids grow up in an ethnic school !That Ca n't be good !!,,,26,82.82,87.57,38.39,25.77,26,15.38,80.77,46.15,11.54,3.85,0,0,0,0,3.85,7.69,7.69,11.54,11.54,3.85,0,0,15.38,3.85,0,3.85,3.85,0,7.69,3.85,3.85,0,3.85,0,11.54,3.85,0,0,0,3.85,0,3.85,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,11.54,3.85,0,3.85,3.85,0,0,15.38,0,19.23,3.85,15.38,0,3.85,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,0,0,0,19.23,0,0,3.85,0,0
14086607,,,,,As long as she does n't look like she just came off the set for a rap video or wears sweatpants in public I 'm pretty flexible .,,,27,93.26,64.46,15.12,99,27,7.41,88.89,51.85,11.11,11.11,3.7,0,0,7.41,0,0,7.41,22.22,3.7,3.7,11.11,0,14.81,7.41,11.11,0,0,0,7.41,7.41,0,0,0,0,11.11,0,0,7.41,0,7.41,0,0,0,7.41,0,3.7,14.81,7.41,3.7,3.7,7.41,7.41,0,0,0,0,0,0,0,0,0,3.7,11.11,0,14.81,3.7,11.11,0,0,7.41,0,0,0,0,0,0,0,0,0,0,11.11,3.7,0,0,0,0,0,0,0,7.41,0,0
12861962,,,,,I Can tell you right now if a black mob is threatening my life and burning my town I 'm going to start shooting .And im sure theres a lot more people that would do the same .,,,37,11.4,29.43,71.04,25.77,37,8.11,91.89,54.05,18.92,16.22,13.51,0,2.7,0,0,2.7,8.11,2.7,16.22,5.41,8.11,0,21.62,5.41,5.41,0,0,5.41,5.41,2.7,2.7,2.7,2.7,0,8.11,0,0,0,0,10.81,0,0,5.41,5.41,2.7,2.7,5.41,2.7,0,2.7,2.7,0,2.7,0,0,2.7,0,0,2.7,0,2.7,0,21.62,2.7,13.51,2.7,5.41,5.41,0,0,0,0,0,0,0,0,0,0,0,0,8.11,5.41,0,0,0,0,0,0,0,2.7,0,0
13482640,,,,,And this was one was specifically designed to impart the message that minorities are the new acceptable future of America and that White people will be pushed to the back .Absolutely.Sometimes pictures are worth a thousand words .,,,38,57.18,70.08,19.27,74.74,38,26.32,86.84,55.26,7.89,0,0,0,0,0,0,7.89,10.53,7.89,15.79,7.89,5.26,0,18.42,5.26,0,0,5.26,0,2.63,2.63,0,0,0,0,5.26,0,0,0,0,10.53,2.63,0,0,2.63,5.26,0,5.26,5.26,0,0,0,0,0,0,0,2.63,2.63,0,0,0,0,5.26,7.89,5.26,13.16,2.63,2.63,10.53,0,0,0,2.63,0,0,2.63,0,0,2.63,0,0,7.89,7.89,0,0,0,0,0,0,0,0,0,0
13399720,,,,,"The story is available from the below link , which in turn came from AP .http://www.whitewire.net/index.php ? p = 82#more-82 Who says that Dr. Pierce did n't accurately predict the future in the Turner Diaries ?",,,40,98.58,77.33,43.37,25.77,20,12.5,62.5,35,7.5,0,0,0,0,0,0,7.5,10,12.5,5,0,0,0,12.5,2.5,2.5,5,5,2.5,0,0,0,0,0,0,7.5,0,0,0,0,5,2.5,0,0,0,2.5,0,2.5,0,2.5,0,0,0,0,0,0,2.5,0,0,2.5,0,0,5,7.5,5,17.5,5,10,2.5,0,2.5,0,0,0,0,2.5,0,2.5,0,0,0,35,12.5,2.5,0,0,5,0,2.5,0,2.5,0,10
13946979,,,,,There is an active community here - you just need to get off the net to find it .Use PM to get in touch .,,,23,96.43,90.38,2.02,93.61,23,4.35,91.3,56.52,8.7,4.35,0,0,4.35,0,0,4.35,8.7,21.74,4.35,13.04,0,0,26.09,4.35,0,0,0,0,4.35,4.35,0,0,0,0,8.7,0,0,0,0,13.04,4.35,4.35,4.35,0,0,0,4.35,0,0,4.35,0,0,0,0,0,13.04,4.35,0,0,8.7,0,0,26.09,0,8.7,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,8.7,0,0,0,0,0,4.35,0,0,0,0
14064196,,,,,My friend lives in Gdansk and he told me almost everyone in his city was white with the exception of some foreign students and a Chinese man who owns a dive bar .,,,32,79.58,89.42,7.84,25.77,32,15.62,84.38,53.12,18.75,12.5,6.25,0,0,6.25,0,6.25,9.38,12.5,3.12,3.12,6.25,0,9.38,3.12,0,3.12,0,3.12,0,0,0,0,0,0,21.88,0,3.12,0,9.38,12.5,0,0,0,6.25,3.12,3.12,3.12,3.12,0,0,6.25,0,3.12,0,3.12,6.25,3.12,0,3.12,0,0,6.25,3.12,0,9.38,0,9.38,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0
